StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,S1-FR_4,S1-FR_5,S1-FR_6,S1-FR_7,S1-FR_8,S1FRtime_First Click,S1FRtime_Last Click,S1FRtime_Page Submit,S1FRtime_Click Count,S1A1_7,S1A1_8,S1A1_9,S1A2_7,S1A2_8,S1A2_9,S1A3_7,S1A3_8,S1A3_9,S1A4_7,S1A4_8,S1A4_9,S1A5_7,S1A5_8,S1A5_9,S2-FR_4,S2-FR_5,S2-FR_6,S2-FR_7,S2-FR_8,S2FRtime_First Click,S2FRtime_Last Click,S2FRtime_Page Submit,S2FRtime_Click Count,S2A1_4,S2A1_5,S2A1_6,S2A2_4,S2A2_5,S2A2_6,S2A3_4,S2A3_5,S2A3_6,S2A4_4,S2A4_5,S2A4_6,S2A5_4,S2A5_5,S2A5_6,S3-FR_4,S3-FR_5,S3-FR_6,S3-FR_7,S3-FR_8,S3FRtime_First Click,S3FRtime_Last Click,S3FRtime_Page Submit,S3FRtime_Click Count,S3A1_4,S3A1_5,S3A1_6,S3A2_4,S3A2_5,S3A2_6,S3A3_4,S3A3_5,S3A3_6,S3A4_4,S3A4_5,S3A4_6,S3A5_4,S3A5_5,S3A5_6,S4-FR_4,S4-FR_5,S4-FR_6,S4-FR_7,S4-FR_8,S4FRtime_First Click,S4FRtime_Last Click,S4FRtime_Page Submit,S4FRtime_Click Count,S4A1_4,S4A1_5,S4A1_6,S4A2_4,S4A2_5,S4A2_6,S4A3_4,S4A3_5,S4A3_6,S4A4_4,S4A4_5,S4A4_6,S4A5_4,S4A5_5,S4A5_6,S5-FR_4,S5-FR_5,S5-FR_6,S5-FR_7,S5-FR_8,S5FRtime_First Click,S5FRtime_Last Click,S5FRtime_Page Submit,S5FRtime_Click Count,S5A1_4,S5A1_5,S5A1_6,S5A2_4,S5A2_5,S5A2_6,S5A3_4,S5A3_5,S5A3_6,S5A4_4,S5A4_5,S5A4_6,S5A5_4,S5A5_5,S5A5_6,S6-FR_4,S6-FR_5,S6-FR_6,S6-FR_7,S6-FR_8,S6FRtime_First Click,S6FRtime_Last Click,S6FRtime_Page Submit,S6FRtime_Click Count,S6A1_4,S6A1_5,S6A1_6,S6A2_4,S6A2_5,S6A2_6,S6A3_4,S6A3_5,S6A3_6,S6A4_4,S6A4_5,S6A4_6,S6A5_4,S6A5_5,S6A5_6,demo,age,gender,ethnicity,ethnicity_6_TEXT,education,ses,FL_11_DO_Scenario1,FL_11_DO_Scenario2,FL_11_DO_Scenario3,FL_11_DO_Scenario4,FL_11_DO_Scenario5,FL_11_DO_Scenario6
8/21/2020 14:20,8/21/2020 14:42,0,,100,1333,1,8/21/2020 14:42,R_3DC8BjU1BG0bw7n,,,,,,,anonymous,EN,Buy a new ticket.,Sneak in the theater.,Co home to get ticket.,Steal somone elses ticket.,Get his friend to buy a ticket.,1.981,31.867,94.647,3,97,100,98,9,5,5,66,100,66,9,5,5,84,100,79,Tell the family that the persone was going through their belongings.,Call the police.,Notify nearby security.,Have her enourmous husband confront the person.,Pretend like nothing happened.,1.494,1.494,107.497,1,88,100,93,86,100,88,73,100,70,20,44,15,5,1,3,Call the police on his cell phone.,Pull along side the driver and force them off the road.,Stay back and give them plenty of room.,Pulling over and calling the police.,Speeding ahead of the driver to warn oncoming traffic. (sarcastic),14.576,119.86,162.858,5,95,100,93,8,4,9,72,81,78,76,100,68,4,25,5,He could bring her part of the way.,He could call her a cab.,He could ignore the woman completely.,He could call a friend to give her a ride.,He could bring her all the way to her destination.,2.58,24.481,103.774,4,84,89,87,78,100,76,33,24,29,45,100,32,69,100,67,Notify security at the mall.,Call pop a lock to unlock the car.,Call her friend that is a locksmith.,Smash the window of the car.,She could ignore the helpless dog.,1.899,1.899,90.219,1,96,100,98,59,100,50,29,100,25,20,46,20,2,1,1,Get it put into his checked lugage.,Call a friend to come and pickup his knife.,Mail the knife to his destination.,Go and leave the knife in his car.,Sneak the knife through security. (sarcastic),20.287,210.459,217.646,7,90,100,98,60,100,71,40,100,40,29,100,30,2,0,2,,45,1,5,,5,7,6,5,2,3,4,1
8/21/2020 14:31,8/21/2020 14:42,0,,100,647,1,8/21/2020 14:42,R_1LdMB5DiQmh8zRb,,,,,,,anonymous,EN,Sad,Angry ,Uneasy ,Surprised ,Downcast ,10.168,24.602,29.439,5,84,38,23,65,34,51,74,42,27,61,34,20,74,27,36,Shout,Alert,Look away,Confused ,Shocked ,24.564,37.332,43.33,5,67,37,51,48,55,61,48,35,50,34,56,67,70,40,59,Scared,Uneasy,Glittery ,Afraid ,Shocked ,12.157,38.893,45.438,5,59,45,36,100,56,30,92,38,39,100,44,36,100,35,37,Decline,Murmur,Reluctance ,Angry,Permissive,14.396,68.115,76.387,10,67,37,50,41,50,71,70,51,54,79,34,35,46,46,57,Frozen ,Scared,Shocked ,Shout,Amazed,10.283,23.832,26.951,5,70,46,37,62,53,52,71,45,35,51,53,30,100,53,34,Scared,Shocked ,Astonished ,Amused,Escape ,13.754,29.188,33.045,5,100,33,43,35,39,55,31,70,42,80,30,51,52,33,53,,35,1,5,,6,5,5,2,6,1,4,3
8/21/2020 14:27,8/21/2020 14:42,0,,100,927,1,8/21/2020 14:42,R_3jetiytoXynslyM,,,,,,,anonymous,EN,Darya could go in with her other friends and leave Ted to go get his ticket,Darya could go with Ted to get his ticket,Darya could try to convince Ted to skip the concert altogether since he would miss part of it,Darya could try to sneak Ted in around a back gate once she's inside,Darya could give her ticket to Ted and skip the concert,10.124,11.138,111.091,2,61,38,67,72,88,82,40,49,83,20,10,82,10,100,41,Eunice could ignore the teenager,Eunice could say something to the teenager,Eunice could yell for the family,Eunice could walk over to the teenager to talk to them,Eunice could watch the teenager closely for a few minutes to see if they steal anything,6.329,7.168,69.881,2,73,77,85,64,72,78,12,71,13,39,73,74,84,85,87,Eamon could ignore the driver and go around them,Eamon could call the police to report the driver,Eamon could try to flag down the driver,Eamon could drive in front of the driver and try to block their path,Eamon could run into the side of the driver's car and attempt to run them off the road,4.08,4.912,75.962,2,59,35,71,80,93,92,49,77,87,13,57,6,5,7,7,Cameron could ignore her ,Cameron could give the woman a ride,Cameron could make an excuse not to take her,Cameron could say no,Cameron could give her money for a cab ride,8.071,117.223,117.986,4,20,48,75,50,87,86,77,76,85,50,89,95,10,92,24,Erica could call animal enforcement,Erica could alert the mall security,Erica could wait with the dog and the car to see if the owners will return,Erica could walk by and not do anything,Erica could break the windows in the car to get the dog out,6.103,6.775,66.719,2,83,86,84,81,85,90,51,89,93,19,15,78,10,74,41,Carl could attempt to just slide through security without saying anything,Carl could act surprised when security finds the knife,Carl could alert security right away and explain the situation before he gets to the checkpoint,Carl could leave the line and go remove the knife from his bag,Carl could call a friend to come meet him at the airport and give the knife to the friend,2.363,8.257,99.243,3,29,15,74,54,28,56,50,79,52,51,71,80,82,93,91,,48,2,5,,5,6,1,4,6,2,3,5
8/21/2020 14:19,8/21/2020 14:42,0,,100,1426,1,8/21/2020 14:42,R_2Yuf0rfTP4q0lLc,,,,,,,anonymous,EN,Give her own ticket to Ted and not go to the concert ,Try to figure out a way to sneak Ted into the concert,Try to find someone who happens to have an extra ticket ,Apologize to Ted but continue into the concert with her other friends,"Tell Ted that you wouldn't mind accompanying him back to his house, even though you both might end up missing the concert",226.403,334.813,379.786,5,10,100,20,75,30,85,50,90,70,75,20,80,65,100,55,Approach the stranger and confront them,Alert the family about the stranger,Scream out for help,Attack the stranger,"Ask the stranger politely about his day, trying to figure out if he is part of the family or not",4.083,4.083,69.213,1,50,55,60,60,65,45,5,20,20,3,5,5,85,80,90,"Pull to the side of the road and wait, making a safe space between Eamon and the other driver",Call the police and report a reckless driver,Speed past the driver to get ahead of him in an attempt to avoid an accident down the line,"Do nothing, and continue at the same speed behind the other driver",Beep and flash his lights to attempt to get the other driver's attention,3.373,238.136,238.432,3,70,50,90,30,95,50,10,25,40,70,45,80,70,80,85,"Agree to take the woman home, out of the goodness of his heart ","Agree to take her, but only if she will pay him for the trip","Agree to take her as far as where he lives, and explain that she will have to find another ride from there","Agree to take the woman, but only if she will go on a date with him",Apologize and tell the woman that he is going in another direction,2.47,100.637,136.714,2,45,100,60,30,45,30,85,70,75,50,5,60,90,25,100,Call animal control,Try to break into the car,Tell mall security about the dog,Leave an angry note on the car,Do nothing and leave,4.166,32.617,38.35,3,75,100,77,54,84,52,100,100,100,10,10,25,13,2,34,"Declare the knife to security, to see if the knife can be stored safely","Attempt to conceal the knife somehow, to avoid a hassle","Get out of line, take care of the knife, and catch a later flight","Try to explain his credentials to an airline official, in an attempt to be allowed to carry the knife","Find a post office in the airport, or nearby, and mail the knife to his house, so he can retrieve it when he returns home",2.908,2.908,151.776,1,85,100,80,35,10,25,15,90,35,15,90,55,5,100,15,,26,2,5,,4,7,1,5,2,4,6,3
8/21/2020 14:25,8/21/2020 14:43,0,,100,1086,1,8/21/2020 14:43,R_2QGpa6Hf0ACOS7H,,,,,,,anonymous,EN,Drive Ted home to get his ticket,Go to the concert without Ted,Give her ticket to Ted and miss the concert herself,Give money to Ted to buy another ticket,Tell Ted to buy another ticket,25.55,89.604,129.415,4,63,100,63,81,82,80,21,100,21,19,100,19,61,95,72,Approach the teenager and ask if they are with the family,Nothing,Call the police,Shout to the family in the water to warn them,Take a picture of the teenager as evidence,16.551,56.976,86.931,3,62,100,64,66,23,81,32,56,38,62,82,62,19,57,45,Call the police on his cell phone to report the driver,Honk and flash his lights at the other driver to warn them,Nothing,Follow the driver home so he can chastise the other driver,Run the other car off the road,8.739,122.802,140.409,12,71,100,75,39,91,49,82,23,93,10,18,18,5,0,0,Take her where she wants to go,Offer to take her as far as his house,Refuse to help her,Ask her for money to take her home,Offer to pay for a cab to take her home,12.195,80.564,126.86,4,61,100,74,60,88,89,75,75,90,20,52,20,10,100,10,Call the police,Go to mall security to have the owner paged,Smash the window on the car,Nothing,Call the ASPCA,11.644,37.7,64.989,3,69,90,84,81,100,100,10,38,23,70,24,24,19,96,21,Turn the knife over to security,Throw the knife in a garbage can,Slip the knife in the carry-on of another passenger,Hide the knife in his underwear,Leave the knife in his luggage and hopes security doesn't notice it.,11.804,83.926,143.793,5,91,100,100,50,100,59,8,0,8,10,5,6,33,9,51,,56,1,5,,4,5,1,5,2,4,6,3
8/21/2020 14:33,8/21/2020 14:44,0,,100,644,1,8/21/2020 14:44,R_wYv6UVelg4YzSAV,,,,,,,anonymous,EN,give Ted her ticket,go to concert with out Ted,take Ted to his house,buy from a scalper,nothing,47.789,47.789,89.551,1,21,100,35,55,91,84,24,100,51,7,100,15,90,36,76,call out to teenager,tell parents,do nothing,applaud the teenager,fall asleep,33.395,33.395,62.671,1,71,100,83,52,78,82,20,4,34,3,2,5,2,49,41,speed past driver,write down licence plate,call police,video driver,nothing,9.45,9.45,30.68,1,79,100,88,39,100,81,66,100,99,65,78,70,85,25,50,give her ride, not give her ride,get her an uber,give her money,call the police,20.073,40.486,47.869,3,50,100,64,50,72,51,24,99,72,81,60,63,8,14,6,Find the owner,call the police,break the window,call a friend for help,write down license plate,43.394,43.394,68.573,1,39,100,83,75,100,100,9,78,14,49,100,84,74,100,100,tell security there is a knife in his bag,leave the line,not say anything,take knife out and throw in garbage,not take bag,18.336,18.336,74.287,1,71,100,100,25,100,49,75,10,31,34,100,69,8,100,52,,38,1,5,,5,8,5,4,6,3,1,2
8/21/2020 14:35,8/21/2020 14:46,0,,100,607,1,8/21/2020 14:46,R_294ZXqYlaHA8Szw,,,,,,,anonymous,EN,He could return home,He could buy a new ticket,He could sneak in the concert without paying,He could steal someone else's ticket,He could choose not to go to the concert and do something else instead,10.804,49.804,64.146,10,86,92,87,87,94,92,30,13,20,12,7,12,84,91,89,She could start a conversation with them,She could ask who they are,She could ask the family about him,She could call the police,She could take a picture of them,11.445,45.421,52.444,5,91,86,91,84,92,88,89,88,94,86,92,92,90,84,92,He could call the police,He could try and pass him,He could slow down and try to stay away from him,He could stop the car and wait on the side of the road,He could try to push him off the road,3.335,40.062,53.037,5,92,94,96,71,72,71,92,90,90,60,69,68,10,6,8,He could say no,He could offer to drive her and say yes,He could buy her a taxi or Uber ride,He could ignore her,He could be rude to her,7.054,44.071,48.406,7,89,68,85,34,89,83,33,96,94,50,23,65,50,9,23,She could open the car door,She could roll the window down,She could look for the owner of the dog,She could call animal services,She could call the police,57.983,90.734,97.853,5,92,97,94,92,97,93,92,97,93,93,97,92,80,83,82,He could show it to the security,He could go home and put it at his house,He could throw it in the trash,He could not do anything and hope he doesn't alert security,He could schedule his flight for a different time,0.296,42.72,58.206,7,83,92,85,89,93,92,50,36,9,60,64,62,83,82,83,,24,1,5,,2,9,6,2,1,3,4,5
8/21/2020 14:37,8/21/2020 14:47,0,,100,582,1,8/21/2020 14:47,R_2X7gSWMszLF690O,,,,,,,anonymous,EN,tell Ted he is out of luck,give ted a ride to get the ticket,sneak Ted into the concert,"give Ted the car keys so he can  get the ticket, then catch up",buy another ticket at the gate,9.583,47.951,58.901,5,8,49,10,41,84,39,4,3,3,78,70,75,17,65,16,ask the teenager if he knows the people,tell the family when they get back that someone went through their stuff,take a pic of the guy with a phone and report him,find a cop and report the kid,confront the teen,6.53,6.53,41.95,1,27,72,20,30,100,50,41,100,44,14,82,12,9,89,8,call the police on his cell phone,honk and flash his lights at the car so they pull over,"go around the car and stop, forcing the car to stop",ignore the car and keep driving,wait until the car stops at a red light and go confront the driver,6.512,6.512,72.433,1,90,100,88,6,60,6,2,41,2,35,9,48,6,75,5,tell her he is going the other direction,politely tell her know because he doesn't know her,give her a ride,pretend he is deaf and cant understand her,tell her he is too busy to give a ride,12.885,12.885,49.558,1,14,56,22,76,100,78,6,84,9,4,46,4,67,82,68,break the windows,alert mall security,keep walking and ignore it,see if the door is unlocked,try to pick the lock with a coathanger,2.958,32.749,51.733,2,12,96,13,78,100,78,29,25,66,47,100,38,4,100,4,let security take it,go put the knife in his car and miss the flight,call a friend to get the knife,throw the knife in the trash,try to sneak through secuirty,7.108,37.084,56.418,3,7,63,13,17,76,17,56,74,59,2,61,5,1,7,1,,41,1,5,,5,6,5,2,4,3,1,6
8/21/2020 14:28,8/21/2020 14:48,0,,100,1227,1,8/21/2020 14:48,R_1IjgMw9gi5HI8tD,,,,,,,anonymous,EN,purchase a new ticket for Ted,go back home with Ted to pick the ticket,go to concert without Ted,call someone to bring the ticket for Ted,both should go back without seeing the concert,21.345,237.081,274.201,10,93,95,96,93,93,95,30,15,39,83,87,89,82,84,86,play with her,caution her,call the cops,ask about her identity ,spank her,12.719,75.543,80.767,8,90,92,92,90,90,92,90,90,93,87,91,91,11,12,16,caution the driver,scold the driver,stop the vehicle,call the cops,assist the driver,13.113,57.529,89.114,5,83,86,86,18,17,26,87,87,91,88,87,88,82,85,87,assist her,leave her,scold her,give her money,abuse her,14.146,89.33,106.031,5,92,92,92,17,23,26,15,17,18,84,88,89,10,15,13,rescue the dog,open the window,summon the owner of the car,play with the dog,call the cops,22.909,129.755,181.31,5,91,89,88,84,89,88,90,87,89,92,92,93,93,90,90,drop the knife in a trash can,keept it,submit it to the cops,hide it,recycle it,40.594,129.634,218.235,3,85,89,90,9,20,18,84,90,91,20,19,25,89,93,93,,25,1,5,,5,6,2,4,6,5,1,3
8/21/2020 14:29,8/21/2020 14:49,0,,100,1159,1,8/21/2020 14:49,R_3KJgiMOAKOcXlr4,,,,,,,anonymous,EN,Darya and her friends could go into the concert without Ted,Darya and her friends could decide to do something else with Ted other than the concert,Darya could try to sneak Ted into the concert,Darya and her friends could all listen to the concert from the parking lot,Darya could try to find someone selling tickets in the parking lot,2.465,2.465,128.385,1,50,50,75,40,100,40,25,15,40,5,100,5,35,25,50,Eunice could call out to the young man and ask if he is part of the family,Eunice could ask the family if that is also their son over there,Eunice could wave to the family and the young man to alert the family,Eunice could make a beeline towards the young man and see if he runs away,Eunice could pretend to have a seizure near the young man to alert the family to what is going on,15.204,54.602,119.389,2,70,100,55,85,60,60,40,50,75,9,35,30,40,70,0,Eamon could call the police on the car,Eamon could honk and check on the driver,Eamon could nudge the dirver off of the road,Eamon could go on with his day driving past the driver,Eamon could record the driver to see if he crashes,1.508,53.886,57.612,3,100,100,100,91,94,91,5,0,0,50,10,51,15,0,10,Cameron could tell the woman no and drive off,Cameron could transport the woman to her destination in his car,Cameron could do it on the condition the woman pays him for his time and effort,Cameron could call the woman an uber,Cameron could direct the woman to the nearest bus stop,10.017,10.017,71.09,1,95,85,100,75,100,55,55,65,50,40,70,40,85,80,75,Erica could alert the store staff of the dog in the car so they could find the owner,Erica could crack the window of the door open and take the dog out,Erica could wave down passerbys to see if anyone has seen the owner of the dog and the car,Erica could call the police and see if they can locate the owner or break open the car window,"Erica could pretend to break into the car, triggering it's alarm and alerting the owner then confront him",9.051,152.579,231.865,3,75,100,72,41,50,35,60,75,90,85,100,90,15,20,5,Carl could tell the airport staff,Carl could throw the knife into a trash bin,Carl could try to take the knife on anyway,Carl could call someone to pick up the knife,Carl could stick the knife in someone else's bag,2.02,2.02,53.212,1,100,100,100,10,0,0,29,20,20,60,100,85,5,0,0,,33,1,5,,4,9,4,1,5,3,2,6
8/21/2020 14:23,8/21/2020 14:51,0,,100,1696,1,8/21/2020 14:51,R_3fwMwkIlS6ulx3i,,,,,,,anonymous,EN,Tell Ted to go home alone,Have everybody go home,Try to sneak Ted in,Decide to do have everybody do something else that night,Tell Ted to buy another ticket,10.221,116.991,124.275,13,21,22,34,9,23,4,64,40,75,24,49,14,61,50,62,Ignore the situation,Call the family's attention to it,Ask the teenager what they are doing,try to grab what the teenager takes,call the police,11.268,101.175,115.921,8,56,28,87,68,85,60,55,82,54,15,45,5,8,41,6,Call the police,stop driving and let the other driver get way ahead,try to get in front of the other driver,try to run the other driver off the road.,wait for a turn and take another road home,11.026,130.997,145.964,5,82,89,86,57,82,67,19,17,18,4,6,4,83,86,89,Refuse to take the woman,Agree to take the woman,Offer to take the women part way,Offer to call a call taxi for the woman,Ask her for information about why and where she is going.,7.049,68.451,100.363,6,55,47,62,40,75,38,57,71,57,70,71,76,82,91,85,Call animal control,Let mall security know so they can find the dogs owner,break the window and get the dog out,ignore it,wait by the dog to watch it,9.237,41.544,67.586,6,60,66,64,73,78,67,24,61,16,56,16,86,28,71,12,Quickly throw it away,Try to hide it and get it through security ,Leave the airport,Bring it to the attention of airport security,Try to run past security ,9.672,655.833,662.147,6,65,60,63,35,20,36,43,67,27,63,82,58,13,6,9,,30,2,5,,5,4,6,5,3,1,4,2
8/21/2020 14:38,8/21/2020 14:51,0,,100,763,1,8/21/2020 14:51,R_2uVRLbl6QMuC5qr,,,,,,,anonymous,EN,Buy another ticket.,Try to explain the story to the venue.,Look for her receipt on her phone.,Try to sneak in.,Steal someone else's ticket.,1.432,1.432,50.273,1,81,88,85,72,77,90,84,94,94,42,22,30,25,19,21,Question the teenager.,Yell at the teenager.,Ignore the teenager.,Run to find the family.,Ask someone to help her confront the teen.,1.02,1.02,46.264,1,89,82,87,61,53,55,61,55,69,71,77,72,75,78,85,Call the police.,Pull over.,Speed up and drive past the car.,Slow down and wait until the car is far ahead.,Try to take video of the driver.,148.662,160.829,204.512,2,56,72,65,78,81,82,50,55,71,63,71,72,42,50,56,Give the woman a ride.,Say no to the woman.,Ignore the woman.,Call an Uber for the woman.,Call a taxi for the woman.,1,1,52.431,1,41,71,57,53,46,72,22,31,29,73,77,77,56,74,77,Break the car window.,Call mall security.,Call the police. ,Wait for the driver to come back.,Drive away.,1.017,1.017,45.422,1,19,12,23,91,90,94,59,56,57,51,70,60,61,67,73,Take the knife out of the bag.,Throw the knife in the garbage.,Tell security about the knife upfront.,Call someone to pickup the knife.,Try to sell the knife to someone at the airport.,1.177,1.177,72.681,1,86,61,68,71,71,75,75,87,81,54,72,74,31,65,64,,28,1,5,,5,6,3,6,2,4,5,1
8/21/2020 14:37,8/21/2020 14:53,0,,100,982,1,8/21/2020 14:53,R_XNzz6CE7SLCDaNz,,,,,,,anonymous,EN,She could buy his ticket.,She could offer to leave the concert.  ,She could offer to wait for him to go home and get his ticket.,She could go to the concert without him.,She could see if someone has an extra ticket.,3.214,74.428,89.374,5,52,79,61,51,86,53,82,83,90,22,27,25,20,57,41,She could mind her own business and not say anything.,She could confront the teenager about what he is doing.,She could yell at the family for help.,She could call the police.,She could physically detain the teenager.,22.738,80.598,100.77,5,81,58,82,56,81,65,61,91,79,29,71,64,10,40,11,Call the police.,Follow the driver to make sure nothing happens.,Pass the driver to go on your way.,He could try to get the driver to stop.,He could turn off the road and go home a different way.,3.784,88.963,104.697,5,92,100,96,31,94,30,31,40,37,20,31,10,17,29,35,He could agree to give her a ride.,He could offer to call her a ride.,He could let her use his phone to call a ride.,He could make up an excuse.,He could ignore her.,2.819,57.059,62.354,5,52,88,62,91,91,96,86,96,94,75,82,84,53,33,44,She could call the police.,She could break a car window and let the dog out.,She could wait for the owner come back.,She could look for the owner.,She could leave and mind her own business.,1.825,65.363,86.164,5,55,93,73,10,15,6,30,75,40,51,89,75,61,51,77,He could try to go through security anyway.,He could call his friend and ask him to go get it.,He could throw the knife in the trash.,He could try to talk to security.,He could check his bag.,1.495,60.915,94.051,5,8,5,5,9,75,11,8,17,18,13,32,19,93,96,94,,46,2,5,,5,6,5,1,4,2,3,6
8/21/2020 14:38,8/21/2020 14:54,0,,100,942,1,8/21/2020 14:54,R_7TElhdxah1zQPNn,,,,,,,anonymous,EN,Leave Ted outside the concert.,Go get Ted's ticket.,Try and sneak in the concert.,Buy a new ticket.,Try and talk to security about the mistake.,1.217,8.367,76.963,2,30,42,40,59,71,64,21,26,23,49,64,47,40,65,47,Confront the teenager.,Take a picture of the teenager.,Yell to get the family's attention.,Follow the teenager.,Let's others nearby know about the teenager.,1.005,60.178,82.353,9,60,86,57,40,61,42,40,92,39,15,63,21,44,77,46,Flash blinkers.,Wave the driver down.,Call 911.,Pull over to the shoulder.,Record the car on video.,2.157,14.571,51.661,2,50,85,45,60,89,55,70,100,76,29,47,44,43,59,41,Say he can't do it.,Take her to her destination.,Ignore her.,Call a taxi for her.,Recommend a different plan to her.,10.821,56.397,104.774,2,45,53,50,60,68,73,29,40,32,34,55,32,30,53,38,Break the window.,Scream for help.,Call 911.,Try and unlock the doors.,Look for the owner.,8.189,66.565,79.412,7,20,71,40,30,90,60,70,100,80,5,50,10,60,90,75,Throw the knife in the trash.,Let security know about the knife.,Leave the knife where it is.,Delay his flight and get rid of the knife.,Try and check the knife at a baggage claim.,6.014,6.014,150.636,1,24,52,32,55,76,64,38,43,47,28,51,35,39,66,40,,34,1,5,,5,4,6,2,3,4,1,5
8/21/2020 14:38,8/21/2020 14:55,0,,100,998,1,8/21/2020 14:55,R_3KN2T1iCeGiXkBH,,,,,,,anonymous,EN,skip the concert with Ted,help Ted buy a new ticket,help Ted get another way to show he has a ticket,go back to the house with Ted,get someone else to go to the house and bring the ticket,60.576,141.265,158.469,6,9,92,50,82,100,66,72,100,68,18,100,30,60,92,75,stay out of it,ask the teenager if they're part of the family,ask a family member if the teenager is part of their family,see what he takes and keep an eye  on him,have a security guard check on the situation,8.918,116.234,116.876,6,95,41,91,39,63,68,42,76,70,75,41,88,42,100,91,call 911,continue to follow the car,wait for a chance to go around the car,stay way behind the car,get off the road ,5.589,54.414,63.094,5,91,100,100,39,66,75,84,29,63,68,28,58,34,34,69,give the woman a ride,say no,give the woman money for an uber,tell the woman to call an uber,tell the woman you'll drive her as far as your house,23.715,68.053,85.92,6,34,76,61,75,89,95,21,66,14,62,92,83,32,66,25,break the car window,get security,walk away,wait for the owner to return,call police,31.445,54.803,62.26,5,39,80,37,70,100,96,26,5,36,41,56,71,61,100,76,explain the situation to security and ask what to do,throw the chef knife out,put the chef knife in someone else's luggage,try to go through security with the knife,move the knife to a bag that is going into storage,13.953,63.39,108.131,5,76,100,98,11,62,4,18,1,1,30,29,61,40,100,74,,56,2,5,,6,3,1,2,4,6,5,3
8/21/2020 14:46,8/21/2020 14:56,0,,100,645,1,8/21/2020 14:56,R_2WM67MYtJtro5Uk,,,,,,,anonymous,EN,go home without his friend to get his ticket,buy another ticket ,skip the concert altogether,try to sneak in past security,listen to the concert from the parking lot,14.361,14.361,47.505,1,51,100,85,100,100,100,51,100,81,69,1,50,29,100,100,do nothing,ask the teenager if she needs help with something,go notify the lifeguard that there is a thief,go find the family and tell them someone is going through their stuff,call the police,42.971,42.971,84.612,1,100,47,100,82,100,68,1,49,49,72,100,73,50,51,85,flash his lights at the driver,do nothing and slow down ,pass the driver,call the police and report his suspicions,pass the driver and then slam on his brakes,26.225,26.225,68.287,1,95,100,94,89,62,100,74,49,87,52,97,74,18,0,0,say no,give her a ride,tell her he can take her as far as he is going,offer to call her an uber,ask if she needs to use his phone to call someone for a ride,19.073,19.073,52.657,1,99,49,97,51,100,50,81,99,86,13,100,15,89,100,100,check to see if the car is unlocked and open the door to get the dog,call 911,break the window to get the dog,go back into the mall and notify security,look around the parking lot for the owners,9.868,9.868,61.66,1,100,100,100,74,100,51,53,54,32,100,100,100,100,48,48,go back to the car to leave the knife,say nothing and hope they don't notice,tell the security that he has a knife and the reason,throw the knife away,switch the knife to his luggage he will check,57.714,57.714,107.434,1,82,100,100,93,10,15,100,100,100,10,94,51,81,49,50,,45,2,5,,5,6,6,2,3,5,1,4
8/21/2020 14:42,8/21/2020 14:59,0,,100,992,1,8/21/2020 14:59,R_DUBmHSTv3twrn1f,,,,,,,anonymous,EN,Go to the concert by herself,Leave with Ted and they could do something else that night,Try to sneak Ted into the concert,Try to buy a scalped ticket,Check online to see if another ticket is available for purchase,22.043,22.043,108.443,1,10,25,7,80,100,91,37,19,13,90,49,91,100,100,100,"do nothing, it's none of her business",Take note of what the teen is wearing in case it is a thief,ask the teen if they are part of the family,walk over to the family and ask if the teen is part of the family,take a picture of the teen,11.229,16.703,112.574,2,100,18,100,80,83,100,24,85,68,54,88,100,19,51,24,turn onto another street to get away from the car,pass the car and speed up to get away from the car,call the police,continue driving and ignore the situation,honk and yell at the driver,0.862,0.862,107.456,1,100,26,100,100,13,100,32,97,63,34,23,24,24,25,47,tell her no he is not going in that direction,give her a ride,pretend he does not speak English,yell at her and tell her to leave him alone,Tell her it is not safe to get into cars with strangers,6.905,49.044,99.487,2,100,100,100,0,100,100,0,100,5,8,22,25,17,100,61,call the police,break the windows and let the dog out,ignore the situation and go home,ask mall security to help locate the owner,ask other people in the parking lot for help,1.498,138.719,139.06,4,100,100,100,14,100,34,15,0,7,100,100,100,100,100,100,explain to security that he is a chef and ask if it is permitted,ask security to dispose of it,ask if there is a way to put it in his checked luggage,Remove it and put it in the nearest trash can,Do nothing and wait to see if it goes through undetected,1.11,58.654,142.09,7,100,100,100,29,100,51,94,100,100,49,50,79,77,78,78,,26,2,5,,5,7,1,3,4,6,5,2
