StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,S13-FR_4,S13-FR_5,S13-FR_6,S13-FR_7,S13-FR_8,S13FRtime_First Click,S13FRtime_Last Click,S13FRtime_Page Submit,S13FRtime_Click Count,S13A1_7,S13A1_8,S13A1_9,S13A2_7,S13A2_8,S13A2_9,S13A3_7,S13A3_8,S13A3_9,S13A4_7,S13A4_8,S13A4_9,S13A5_7,S13A5_8,S13A5_9,S14-FR_4,S14-FR_5,S14-FR_6,S14-FR_7,S14-FR_8,S14FRtime_First Click,S14FRtime_Last Click,S14FRtime_Page Submit,S14FRtime_Click Count,S14A1_4,S14A1_5,S14A1_6,S14A2_4,S14A2_5,S14A2_6,S14A3_4,S14A3_5,S14A3_6,S14A4_4,S14A4_5,S14A4_6,S14A5_4,S14A5_5,S14A5_6,S15-FR_4,S15-FR_5,S15-FR_6,S15-FR_7,S15-FR_8,S15FRtime_First Click,S15FRtime_Last Click,S15FRtime_Page Submit,S15FRtime_Click Count,S15A1_4,S15A1_5,S15A1_6,S15A2_4,S15A2_5,S15A2_6,S15A3_4,S15A3_5,S15A3_6,S15A4_4,S15A4_5,S15A4_6,S15A5_4,S15A5_5,S15A5_6,S16-FR_4,S16-FR_5,S16-FR_6,S16-FR_7,S16-FR_8,S16FRtime_First Click,S16FRtime_Last Click,S16FRtime_Page Submit,S16FRtime_Click Count,S16A1_4,S16A1_5,S16A1_6,S16A2_4,S16A2_5,S16A2_6,S16A3_4,S16A3_5,S16A3_6,S16A4_4,S16A4_5,S16A4_6,S16A5_4,S16A5_5,S16A5_6,S17-FR_4,S17-FR_5,S17-FR_6,S17-FR_7,S17-FR_8,S17FRtime_First Click,S17FRtime_Last Click,S17FRtime_Page Submit,S17FRtime_Click Count,S17A1_4,S17A1_5,S17A1_6,S17A2_4,S17A2_5,S17A2_6,S17A3_4,S17A3_5,S17A3_6,S17A4_4,S17A4_5,S17A4_6,S17A5_4,S17A5_5,S17A5_6,S18-FR_4,S18-FR_5,S18-FR_6,S18-FR_7,S18-FR_8,S18FRtime_First Click,S18FRtime_Last Click,S18FRtime_Page Submit,S18FRtime_Click Count,S18A1_4,S18A1_5,S18A1_6,S18A2_4,S18A2_5,S18A2_6,S18A3_4,S18A3_5,S18A3_6,S18A4_4,S18A4_5,S18A4_6,S18A5_4,S18A5_5,S18A5_6,demo,age,gender,ethnicity,ethnicity_6_TEXT,education,ses
9/28/2020 12:42,9/28/2020 12:55,0,,100,820,1,9/28/2020 12:55,R_3lsS6b70l5nwGdj,,,,,,,anonymous,EN,Call the taxi and try to find it ,Tell the sister the truth ,Blame it on someone else,Find a fake replacement for now,Promise to buy another ring ,1.94,9.028,68.015,4,94,100,100,80,91,55,3,3,14,11,3,20,7,39,6,Apply for funding and grants to get help,Have the father stay with him,Find a relative who can take him in,Leave father by himself and don't do anything,Find temporary housing for father until more can be done,2.204,12.398,62.855,4,68,91,64,55,79,66,60,50,66,2,2,58,55,57,52,Ask other crew workers for their advice ,Take a survey of those who are weak and vulnerable on the ship and make them a priority,Let the passengers know what is going on and have them vote on it,Ration the food as much as possible,Don't say anything and lie about the situation and decide what to do spontaneously,1.927,19.335,107.96,4,95,99,98,40,73,50,26,28,25,76,76,79,1,1,1,Leave him be and only focus on your survival,Stay with him at all times until help arrives,Leave to find help ,Leave to find food and water for a little bit,Chop his arm off,2.067,33.596,65.099,5,4,1,25,50,79,51,51,54,58,50,60,44,1,24,4,Leave a voicemail,Leave a written note at work,Not go to the court and stay at work,Leave work and go to the appointment ,Asking another co worker to cover for them if the boss does not reply at all,5.689,24.392,90.888,5,100,100,99,95,100,96,39,39,35,69,63,65,15,20,16,Leave the person and don't do anything,Stay with the person until emergency arrives,Take the person with them on the sled and go to nearest medical support,Give the person bare minimum help until they are conscious and then continue race,Help person so they can sled on their own until help arrives or they go to nearest check point,2.081,76.153,153.001,5,1,1,35,65,88,60,44,90,52,21,10,32,22,41,44,,23,2,3,,5,3
9/28/2020 12:42,9/28/2020 12:56,0,,100,828,1,9/28/2020 12:56,R_PYACHVKg49wuedz,,,,,,,anonymous,EN,Call the taxi service.,Let his sister know what has happened.,Keep his mouth shut and act surprised.,Leave the wedding without explaination.,See if someone else might have a ring to borrow.,2.004,63.404,89.1,3,80,92,88,84,100,85,12,9,22,10,0,27,50,89,18,Invite the father to live with him anyway.,Move in with his father.,See if any programs are available to help.,Send his father to a homeless shelter.,See if any family members might be able to take the father in.,19.854,19.854,76.093,1,51,67,63,72,92,74,81,94,70,7,0,5,73,96,81,Ration out the food.,Through the passengers overboard.,Tell the crew and passengers what's going on.,Stow away in his cabin with all the food for himeslf.,Throw all the food overboard.,31.29,31.29,92.401,1,83,91,91,0,0,0,75,90,75,4,0,7,0,0,0,Leave todd to go find water.,Cut todds arm off to free him.,Leave Todd to go find help.,Leave to find better cell service.,"Stay with Todd, continuing to try and free him.",1.308,1.308,92.177,1,28,18,54,9,4,3,50,50,71,58,55,70,70,85,82,Stay until the boss gets in.,Leave the store and go to the appointment.,Call the boss to see where they are at.,Call a coworker to take over.,Call the court to see if the appoinment can be moved.,12.696,66.009,79.77,2,67,94,65,51,24,73,88,50,82,84,94,68,50,50,29,Stop and check on the competitor.,Ignore competitor.,Call someone to help competitor.,Put competitor on her own sled.,"Put competitor back on their sled, and lead competitor to safety.",15.709,34.172,98.576,4,71,89,89,51,17,39,18,91,31,60,97,55,16,93,41,,42,1,5,,4,8
9/28/2020 12:45,9/28/2020 12:57,0,,100,709,1,9/28/2020 12:57,R_1QlUKmNuVzyQZF1,,,,,,,anonymous,EN,Call the taxi driver,Run after the taxi,Get a temporary fake ring,Be honest to his sister and accept the consequences,Create an alibi,1.071,70.268,72.051,2,95,100,100,90,100,100,70,75,65,70,100,75,64,45,70,Apply for government assistance,Seek help at local charities,Apply to a homeless shelter,Get multiple jobs,Call other family members for help,2.435,2.435,53.831,1,70,100,100,80,100,100,55,100,100,70,100,100,85,100,100,Ration food,Give a motivating speech,Simply wait,Scream for help,Swim to shore,1.385,52.598,54.914,3,90,100,100,70,100,100,95,100,100,50,100,100,10,50,30,Climb down from the mountain and get help,Break the rock with another rock,Move to a lower location on the mountain to get service,Scream for help,Wait until nighttime to pull the arm out of the crevice,1.849,54.112,106.112,3,60,100,85,70,100,100,80,100,100,100,100,100,45,55,55,Leave a note on the desk saying that he has to go,Call another employee to take the shift,Simply leave without notice,Call the court and ask to postpone the appointment,Quit his job,10.647,10.647,57.802,1,85,100,100,70,100,100,60,40,55,60,100,100,20,35,35,Keep running,Call 911,Stop and help the unconscious competitor,Scream for assistance,Pull the guy out of the sled,1.56,47.068,88.793,2,10,5,20,75,100,100,90,100,100,80,100,100,65,100,100,,22,1,3,,4,6
9/28/2020 12:49,9/28/2020 13:00,0,,100,609,1,9/28/2020 13:00,R_30wqmczmKnuINcB,,,,,,,anonymous,EN,Call the taxi company,Run to the street to find the taxi,Find the groom and explain the situation,Find the wedding planner,Buy a new ring,10.619,10.619,51.136,1,97,100,99,98,100,100,83,99,90,88,99,98,4,37,2,Find a bigger apartment,Get a new job to make more money,Call a relative to help,Move his father into his apartment anyway,Move into his father's house,6.314,6.314,44.772,1,43,100,99,65,100,100,73,96,100,54,76,97,65,88,97,Gather all the food and ration it,Call for food to be dropped by helicopter,Ignore the situation and let people starve,Ask the head chef to handle it,Ask people not to eat too much,1.557,1.557,65.81,1,94,100,99,8,82,25,14,0,4,66,96,96,29,21,25,walk away to find help at the nearest town,find a tall hill for cell service,Keep trying to free his arm,go out on the trail to find another person to help,cut off his arm,0.989,56.467,57.701,3,70,97,94,97,100,100,65,74,74,90,97,96,5,79,2,leave and close the store,leave and keep the store open,miss his appointment,call another coworker to work,wait and arrive late to his appointment,1.276,1.276,45.494,1,73,37,77,10,2,4,56,13,65,90,99,98,54,31,80,try to revive him,stop and wait until help comes,continue sledding,backtrack to the nearest town for help,try to call for help with a cell phone,0.996,0.996,52.067,1,78,100,99,69,98,98,22,2,2,81,100,100,98,100,100,,29,2,5,,6,4
9/28/2020 12:46,9/28/2020 13:02,0,,100,963,1,9/28/2020 13:02,R_2wzw4dvWQPGMSiT,,,,,,,anonymous,EN,Panic,Tell them what happened,Call the taxi company to get the ring back,Lie and say he gave it to someone else,Go after the taxi and get the ring back,12.29,12.29,93.585,1,100,98,100,99,100,100,100,100,100,51,52,53,100,100,100,Kill his dad,Leave his dad alone lonely,Take care of his dad until hes passes on,Apply for assistance for home health care for his dad,Be his dad's caretaker,6.382,79.627,84.318,6,1,0,0,51,50,50,73,50,49,100,100,100,35,51,52,Lie to keep everyone safe,Tell the truth,Hide until the rescue boat comes,Nothing,Panic,0.823,104.61,150.737,5,91,50,52,100,100,100,1,1,1,50,1,1,52,50,51,Leave Todd and get help asap,Wait with Todd until the morning,Rip Todd's arm off,Todd can cut his arm off,Keep trying to get his arm out,21.472,54.57,111.214,2,100,100,100,84,54,51,1,1,1,1,1,1,100,100,100,Close the store early and leave for the appointment,Wait and miss his appointment,Keep calling his boss,Just leave,He should have notified his boss days/week in advance he need to got out asap.,16.143,25.799,91.401,2,75,100,50,51,10,1,100,100,100,52,50,51,100,100,100,Ignore the fallen competitor,Finish the race and win,Stop and help the other competitor,Lose the race,Give up on the race and help the competitor to the closet exit for help.,3.351,30.931,130.595,2,50,50,60,50,100,100,74,100,50,50,1,27,51,52,52,,33,1,1,,4,10
9/28/2020 12:46,9/28/2020 13:08,0,,100,1320,1,9/28/2020 13:08,R_12JevrwDinPwYGO,,,,,,,anonymous,EN,Call the taxi company immediately.,Lie and say he forgot the ring at home.,Replace the ring with something else as soon as possible.,Claim somebody stole the ring.,Tell the truth.,5.291,5.887,99.886,2,100,100,100,5,0,40,20,0,20,40,0,15,50,100,50,steal money to help the situation.,move his father in on the couch.,abandon his father.,Take out a loan the get his father in a home.,Let his father live with him and Andy sleeps on the couch.,8.561,49.462,83.065,4,60,16,29,10,29,30,10,0,7,60,80,80,82,100,83,Reduce the frequency of food to once a day.,Feed only the women and children.,Only feed half the people on the boat.,Hoard all the food for himself and a select few of his choosing.,Feed everybody normally and worry about it later when they run out of food.,44.374,45.119,134.278,2,60,100,70,20,50,50,40,10,30,20,0,10,20,50,50,Run and find someone else to help her.,Try using Todds phone instead.,Put up something to cover Todd and her from the sun do prevent more dehydration.,Leave Todd and drive to the police station to find help.,Try harder to free Todd and not worry about dehydration.,48.872,272.101,298.407,4,100,100,100,60,100,60,80,100,100,90,100,100,40,100,100,Leave the store unattended and go to the appointment.,Ask a customer to watch the counter until his boss gets there.,Quit and just leave.,Lockup and close the store and go to his appointment.,Stay and miss his appointment.,7.848,7.848,80.377,1,60,60,60,80,70,50,30,0,10,90,90,90,65,80,65,Ignore him and concentrate on getting first place.,Stop and attend to him immediately.,Scream for somebody to help while see continues to race.,Say nothing at all about the incident.,"Let someone else help him, because he will be noticed by others.",5.677,50.571,126.764,2,20,0,0,80,100,80,40,25,25,50,0,10,91,30,49,,37,1,1,,4,5
9/28/2020 12:54,9/28/2020 13:09,0,,100,880,1,9/28/2020 13:09,R_2OMZR5auW26tuXI,,,,,,,anonymous,EN,tell his sister,tell the officiant,make a joke,yell about stopping the wedding,hand his sister his own ring,17.709,18.211,55.138,2,93,100,100,100,100,100,40,50,46,4,15,0,30,56,54,move in with his father,sell his parents house and use the money to put father in retirement home,sell the house and get a bigger apartment for both of them,hire a part time carer,have another family member help,4.404,69.079,69.859,3,81,100,75,40,70,71,36,71,55,76,82,98,45,61,84,ration food,radio for help more frequently,ask for volunteers to fast,ask people to skip a meal once a day,ask people to skip meals every other day,58.262,114.266,115.492,2,90,100,100,95,100,100,60,90,80,85,95,94,10,70,32,cut off todd's arm,cover him and go for help,cover him and hike until she gets service,yell for help,make an sos sign,4.959,32.259,68.188,4,2,9,0,65,100,80,70,100,96,28,69,81,10,84,21,lock the store and leave,call his boss,call his boss's family,leave the store unlocked,call the police,66.131,67.092,91.795,3,45,86,69,100,100,100,65,90,86,4,0,1,36,44,31,call for help,tend his wounds,wait for help to arrive,keep going without stopping,call for help and leave immediately,8.505,8.505,45.16,1,87,100,100,19,100,54,55,100,68,4,2,6,37,32,41,,43,1,5,,5,5
9/28/2020 12:48,9/28/2020 13:11,0,,100,1385,1,9/28/2020 13:11,R_1IQuruN4FAwpI1r,,,,,,,anonymous,EN,Find a replacement,Find the taxi,Stall,Run away,Buy a new one rightaway,1.9,1.9,87.442,1,50,50,30,80,81,70,65,50,65,14,13,25,50,75,55,Find a new apartment,Find a relative who can help,Find a way to make more money,Leave the father on their own,Try to make it work in the apartment,1.139,1.139,50.132,1,80,70,70,65,75,65,76,76,76,9,9,9,65,75,55,Ration the supplies,Fix the engine,Find another way off the boat,Abandon the boat,"As captain, leave the boat",1.882,30.258,125.028,3,80,80,80,80,80,80,62,70,61,50,60,40,9,10,11,Go find help,Stay with Todd until someone else passes by,Try to flag someone down from far away,Leave Todd,Cut the arm off,28.846,28.846,104.035,1,80,80,70,55,80,55,65,62,50,20,30,10,10,15,5,Call another employee to cover for him,Close the store,Leave the store unattended,Stay behind and miss the appointment,Try to reschedule the appointment,1.419,217.776,226.476,5,80,90,80,15,50,30,10,20,10,50,70,20,50,50,50,Help the person,Phone someone to help the person,Ignore the person,Go find help,Carry the person,34.065,34.065,67.924,1,80,100,70,80,100,70,20,10,20,50,85,50,50,90,40,,36,1,3,,5,5
9/28/2020 12:55,9/28/2020 13:15,0,,100,1251,1,9/28/2020 13:15,R_Ze19fBzqhcmTdEB,,,,,,,anonymous,EN,have someone contact the cab company,see if anyone has a temporary ring he could borrow,postpone the ceremony until he can get the ring back,change the date of the wedding,have the ceremony without the ring,12.038,75.724,101.423,6,75,96,90,65,75,51,50,60,30,10,39,5,71,80,80,make do with the cramped apartment,ask the government for some kind of help,start a go fund me page for his father,ask a relative(s) for help,ask his neighbors if anyone could help him,19.892,88.328,103.534,6,50,85,56,81,94,81,71,95,89,95,100,100,76,95,90,ration the food for each meal for everyone,reduce the meals to 2 p/day,reduce the meals to 1 p/day,take his chances that the rescue boat will get there early,do nothing,21.232,123.683,131.364,13,75,95,90,75,91,90,35,60,65,15,10,10,0,0,0,keep walking until she can get service on her phone,cover Todd with something that could keep the sun off him,look for water,wait until the sun is down and walk until help is found,keep waiting until a rescue team shows up,19.745,130.529,132.438,6,50,60,65,70,90,80,70,85,80,70,90,75,40,40,35,see if any other employees could cover him,leave a message on his boss's phone and lock the store,call the court and try to get rescheduled,not show up for his court appointment,hope and pray his boss shows up in time,17.056,100.601,146.3,5,100,100,100,60,89,85,81,100,82,14,9,10,100,100,95,stop racing and see if she could help her competitor,gather up the competitors dogs so they don't run away,try to contact someone to get help for the injured person,put the person on her sled to bring him for help,keep racing and try to win the prize money,19.253,148.364,178.047,8,80,100,85,70,85,80,95,100,100,60,95,60,30,0,20,,64,1,5,,4,4
9/28/2020 12:48,9/28/2020 13:20,0,,100,1923,1,9/28/2020 13:20,R_sk7c5P5A2VV9aDL,,,,,,,anonymous,EN,explain the situation,call the taxi company,buy new rings,donate is ring,use any material to make a fake ring,31.185,97.016,127.535,6,100,100,100,100,100,100,52,100,51,30,49,2,58,91,58,Move his father to his place,hire an helper that is cheaper and rotate with her/him ,Sell his father apartment and use the money together with the pension to pay for a retirement home,Call every single relative the father and ask to contribute,abandon the father,37.258,285.918,287.615,9,100,100,100,97,100,100,50,100,100,36,100,25,0,0,0,ask the passengers to fast for few days,rationing supplies,try to fish,ask the passengers to donate all the personal food that they may have,distract passengers from the thought of food with other activities,30.608,182.041,242.576,10,51,100,91,100,100,100,72,100,100,100,100,100,51,73,79,walk back to find a spot that have phone reception,walk back to find somebody that can help,Walk back to the car and then go ask for help,find a spot that have phone reception and google for solution,await the next day,95.365,313.235,335.087,8,100,100,100,78,100,81,100,100,100,79,100,71,1,0,31,leave a message on his boss phone and go to the appointment,just go to the appointment,ask a coworker to cover for him,don't go to the appointment,ask a friend to cover for him,115.288,242.368,261.559,6,100,100,100,72,63,67,100,100,100,30,10,13,33,61,15,call 911,try to revive the person,screaming for help,ignore the person,keep going with the race,31.004,82.196,86.468,6,100,100,100,71,100,94,100,100,100,30,2,8,36,1,18,,43,2,5,,4,7
9/28/2020 13:06,9/28/2020 13:26,0,,100,1157,1,9/28/2020 13:26,R_1oaKsv3J9D3NuTa,,,,,,,anonymous,EN,stall the wedding,call the taxi company,say hes sorry,find a ring to use as replacement,offer to pay for the ring,13.696,13.696,58.085,1,50,60,50,100,100,100,100,100,100,15,15,15,30,100,30,have his father come live with him anyway,ask for government assistance,kill his father,steal money so he can afford things,leave his father alone and not worry about him,27.65,52.413,117.776,2,90,100,80,100,100,100,0,0,0,5,0,1,4,0,1,tell them to ration food,give up his portion of food,tell the healthy people to not eat and give to the weak,try to fish for more food,sacrifice part of the crew to keep the others alive,17.36,54.369,80.078,2,100,100,100,30,100,30,24,15,24,84,100,85,0,0,0,cut off his arm,hike to a spot with service,leave him for dead,stay with him until they both die,go looking for a source of water,16.684,35.965,81.286,2,0,0,0,100,100,100,0,0,0,3,1,1,15,43,43,close the store,call the court to say he will be late,skip court,leave the store unattended,find a friend to watch the store for him,42.852,62.371,107.604,2,25,25,35,100,100,100,75,40,75,10,5,10,15,25,20,ignore him and keep going,call for assistance and keep going,"stop and make sure he's alive, then keep going",put him out of his misery,"stop and make sure he's alive, then stay with him until help arrives",15.22,243.323,257.585,8,5,0,5,5,0,5,20,10,10,0,0,0,95,100,95,,37,1,5,,5,8
9/28/2020 13:03,9/28/2020 13:27,0,,100,1399,1,9/28/2020 13:27,R_299Qc5TiYFVp8aM,,,,,,,anonymous,EN,Inform the officiating minister,inform the couple,Inform his sister,Go look for the taxi,Keep mute,6.756,52.268,53.984,2,22,100,8,50,100,42,35,100,17,93,100,68,2,0,0,Bring his father into his home,Abandon his father,Drop his father in the streets,Run away from his father,Kill his father,22.243,134.784,136.665,12,70,100,72,4,0,0,1,0,0,2,0,0,0,0,0,Tell them about the situation,Lie to them ,Keep mute,Keep food for himself,Jump in the ocean,30.507,30.507,96.464,1,100,100,100,5,0,0,7,0,0,16,0,0,0,0,0,stay till she gets his arm out,Try go get water for the both of them,Go to the town to look for help,Go to another location to look for better network reception,Leave him there,167.951,249.424,257.953,13,85,100,92,80,100,86,71,100,86,80,100,94,19,0,0,Close the store,wait for his boss,Drop a text for his boss and close the store,Drop a voicemail and close the store,Go for his court appointment,39.878,48.705,113.642,2,100,100,100,30,100,29,100,100,100,100,100,100,100,100,100,Go ahead with her race,Stop to help,Call attention of medic team,Encourage her competitor,Finish with her race,17.284,100.143,135.444,3,100,100,100,30,100,16,50,100,78,5,100,31,100,100,100,,30,1,1,,5,6
9/28/2020 13:16,9/28/2020 13:27,0,,100,660,1,9/28/2020 13:27,R_3hEeDX8v6rtDHxf,,,,,,,anonymous,EN,Daniel could wait to explain it to everyone when his turn is up.,Daniel could run out of the room and try to call the taxi company to get the ring back.,Daniel could ask someone to borrow a ring for the ceremony.,Daniel could pretend to put the ring on the finger.,Daniel could ask someone else at the wedding for advice.,1.809,47.328,87.122,3,100,100,100,19,55,35,62,100,21,4,100,0,87,100,100,Andy would have to bare with the limited space and take care of his father.,Andy could ask another relative to help out.,Andy could see if he could afford a bigger apartment.,"Andy could ask the government for help, social security and what not.",Andy could see if there were any programs in his area that could help out.,1.661,12.292,60.904,2,100,100,100,79,100,100,100,100,100,50,100,100,100,100,100,Ahmed should come clean and tell the passengers their situation.,"Ahmed should limit food, lying to them and saying they have a lot but they want to be safe.",Ahmed should rig up some fishing poles and have people try to get some more food.,Ahmed should ask the people on the boat for advice.,Ahmed should ask over the radio for an air drop of food.,4.142,9.248,83.741,2,100,100,100,67,56,86,50,100,30,49,100,80,100,100,100,Eva should start climbing down to try to get reception to call 911.,Eva should rig up a shade over both of them while they wait for discovery.,Eva should try to find a cactus to get some water.,Eva should yell out for help as loud as she could.,Eva should break Todd's arm to try to make it more pliable.,0.827,0.827,84.932,1,100,100,100,7,100,100,0,100,48,100,100,100,0,0,0,Jeff could lock up and close the store and go anyway.,Jeff could call a co-worker and ask to take over until the boss comes.,Jeff could ask a family member to come mind the store until the boss comes.,Jeff could just leave the store unminded.,Jeff could call the court and explain the situation hoping for clemency.,11.219,15.158,63.039,2,100,100,100,57,100,90,32,100,17,0,0,0,50,100,92,Shania could stop and take care of the competitor.,Shania could keep going on with the race ignoring it.,Shania could continue the race while calling on her phone for help.,Shania could yell out for help as she's racing,Shania could take the other guys dogs to increase her speed.,33.668,33.728,82.609,2,100,100,100,18,0,49,75,90,100,10,11,30,0,0,0,,34,1,5,,2,6
9/28/2020 13:07,9/28/2020 13:28,0,,100,1216,1,9/28/2020 13:28,R_1f6FNHsuwFtu5fV,,,,,,,anonymous,EN,tell the bride and groom and go buy other,try to contact the taxi driver and pay him to bring it ,pretend he doesnt know and see what happens in the moment,delay the  marriage ,get one borrowed ,12.069,112.896,113.658,10,71,70,36,89,90,90,50,12,14,18,10,8,51,37,15,ask a family member and help with the expenses,try to find financial help,try to find cheaper retirement home,take him to his apartment,move to his dad home,25.401,97.889,114.871,9,82,89,88,93,93,95,60,90,91,30,85,62,91,100,100,ration food and water,collect water from the rain,keep calm ,do not do too much exercise,stay away of the sun,42.206,76.978,85.3,5,100,100,100,51,100,65,82,100,100,,,,51,100,100,move to find service,give him water and her,go to the car and find something to pull him up,try to find someone around,see if she has a fire signal or do one,22.315,157.833,202.247,7,100,100,100,99,100,100,98,97,99,61,97,71,84,100,100,close the store,ask someone to take care store,skip the appointment,reschedule,call a family member,18.261,138.47,139.022,10,100,100,100,30,30,52,9,9,9,50,23,11,49,89,90,help him,dont stop and keep focus on her goal,ask someone else to help him,wait for the next contestant to help him,forget the competition there will be more opportunities,15.117,133.019,163.043,6,93,100,55,39,5,46,50,24,63,51,13,64,76,100,69,,43,2,5,,5,4
9/28/2020 13:10,9/28/2020 13:31,0,,100,1270,1,9/28/2020 13:31,R_dg6vHF3B4QKi24x,,,,,,,anonymous,EN,Call the taxi company to retrieve from driver.,Use someone elses ring.,Quick mouth or whisper to groom that he is without it.,Proceed as normal as if he had the ring and insist they pretend it is invisible and give invisible ring symbolically,Leave the wedding immediately and skip town.,8.246,174.914,195.346,9,100,100,100,86,60,60,100,100,100,0,0,0,1,0,0,Find some kind of government assistance for his father to manage.,Find someplace new to live with father.,Make due with his father in the small apartment.,Ignore and let his father figure it out on his own.,Find another relative to take care of father.,12.615,13.52,89.578,2,85,100,100,100,100,100,100,100,100,1,0,0,20,18,20,Instruct all to ration food. Skip meals.,Instruct all who are able to try to catch fish to eat.,Let the food dwindle away and everyone starve.,Instruct someone to volunteer to be eaten if food runs out.,Commit suicide so his portion of food and go to the others.,24.173,24.173,164.181,1,100,100,100,100,100,100,5,0,4,4,1,0,0,0,0,Go find service to call for help.,Go find help on foot.,Wait for someone to stumble upon them.,Stay with him untill he dies.,Cut his arm off and free.,10.12,10.64,85.608,2,100,100,100,71,98,100,7,5,1,18,53,5,20,100,5,Call the courts to explain situation.,"Lock up the store the best he can and go, forfeiting his job.",Call another employee to come in until the boss can.,Just quit and leave without securing the place.,Stay and work and miss court.,14.998,19.189,102.188,2,100,94,80,81,85,20,100,100,100,24,2,11,56,74,70,Turn back/go for help.,Help competitor onto sled and take him to get help.,Leave the competitor there.,Help competitor onto sled and proceed to finish line.,Cover competitor so no one else can help him so she can win,11.407,184.968,206.192,5,100,100,100,100,100,100,10,0,0,5,20,0,0,0,0,,37,2,5,,2,9
9/28/2020 13:18,9/28/2020 13:37,0,,100,1115,1,9/28/2020 13:37,R_3M6uxJqbgvauQ0Y,,,,,,,anonymous,EN,call the taxi company,tell the groom,ask someone to use their ring an explain later,do nothing,stand up and tell everyone the wedding will be delayed,10.601,50.265,82.68,5,92,93,93,90,96,94,45,27,14,4,0,6,14,27,21,do nothing and let his father fend for himself,move him into his apartment,hire a nurse,take care of his dad as time is allowed,drop him off at a nursing home and say he was a homeless man,14.13,50.786,74.565,6,4,4,5,83,95,80,69,87,75,29,20,25,7,3,6,ration the suuplies by days and people,keep people busy doing stuff,Divide people into groups by health,determine available water supply,keep people calm,15.192,92.758,99.586,8,96,96,97,82,93,92,66,55,64,97,97,96,95,94,84,stay and do nothing,leave and gt help,break his arm and try to get it out,cut his arm off,leave and don't get help,21.977,71.552,85.67,8,53,39,52,78,90,86,60,73,67,6,25,9,3,1,1,lock up and leave and hope the owner shows up,call the owner and wait,stay and miss court appointment,ask a stranger to stay and wait for owner,leave store open but leave a note for customers and owner,19.304,104.24,128.657,8,79,56,74,67,88,77,57,78,39,18,5,10,5,1,4,keep going and ignore sledder,stop and call for help and stay,stop and call for help and leave,let the sledder know she will send hep when she gets back,bring the sledder with  her,17.118,97.854,119.097,8,51,26,40,85,96,83,51,20,20,20,11,23,60,72,63,,54,2,5,,6,4
9/28/2020 13:16,9/28/2020 13:40,0,,100,1438,1,9/28/2020 13:40,R_2QfxPiJGz7OuB7D,,,,,,,anonymous,EN,stop the wedding,apologize,let the wedding continue until you can't produce the ring,blame someone else,replace the ring after the ceremony,27.927,140.398,156.392,4,70,100,100,100,100,100,10,0,0,10,0,10,51,100,100,bring his father to live with him anyway,move in with his father,pay someone a bit of money to look in on him,find him some free/affordable community services,leave him alone to die,53.844,128.403,148.951,2,50,100,100,90,100,100,30,100,100,100,100,100,0,0,0,equalize the supplies,kill several passengers to make supplies last,Wait it out and potentially starve,Give up,Swim out to sea to meet the boat,9.541,93.776,142.735,10,100,100,100,0,0,0,50,100,90,0,50,20,30,100,20,let Todd fend for himself and leave,stay and both potentially die,Climb up/down for a better signal,Climb down and get help,scream for help hoping someone hears,60.87,149.445,169.087,6,0,0,0,10,10,0,90,100,100,100,100,100,100,100,100,close up and leave,call his boss,wait and be late for court,quit his job and go to the appointment,see if someone else can cover until the boss arrives,2.029,2.029,103.072,1,50,80,100,100,100,100,50,80,100,10,100,100,100,100,100,stop the race,continue the race without stopping,ignore the downed sledder,flag down another participant to help,help the person herself,62.246,257.588,268.382,6,80,100,100,20,0,0,20,0,10,90,100,100,90,100,100,,35,1,5,,2,8
9/28/2020 13:34,9/28/2020 13:54,0,,100,1217,1,9/28/2020 13:54,R_3ix4Z08OG4yU9m8,,,,,,,anonymous,EN,Make a fake ring ,Call the cab company,Pretend he has the ring,Act surprised ,Borrow a ring from one of the attendees ,9.478,35.298,74.24,3,70,80,80,100,100,100,50,25,50,100,25,50,75,75,50,Rent a bigger home,Bring Dad to his house,Contact local social services,Contact church groups,Ask his friends for help,19.136,126.614,130.664,11,75,100,100,40,100,75,100,100,100,75,100,90,75,100,100,Order rations,Try to repair the engine,Ask the cooperation of the crew and passengers,Radio for help from other ships,Raise an emergency flag,14.213,106.328,124.146,8,94,100,95,100,100,100,90,100,100,95,100,100,100,100,100,Keep trying for service in a different location,Use a flag to attract attention,Yell for help,Keep trying to get his arm out,Make a tent for a sun block,38.457,114.021,136.755,4,85,100,90,50,100,75,50,100,85,95,100,100,75,100,90,Text the boss, Call the other clerks,Reschedule the court appointment, Close and Lock the store,Stay and wait,14.997,89.961,110.724,8,85,100,100,75,90,50,25,80,80,50,25,25,90,100,90,Try to wake him up,Get him on the her sled and bring him in,Move on and report the problem,Contact a judge,Move on,16.428,154.737,160.92,9,95,100,100,50,100,75,75,75,90,75,90,100,50,25,25,,50,1,5,,5,4
