,vignette_name,generation_number,generation_time,response,reflection_score,id
311,scenario4,3,7.032,Look out the window,1.0,R_1HnNgmFUKrHQ2MB
312,scenario4,4,6.765,Watch a movie,1.0,R_1HnNgmFUKrHQ2MB
313,scenario4,5,31.554,Order an alcoholic beverage,1.0,R_1HnNgmFUKrHQ2MB
314,scenario4,6,12.405,Stretch my legs,1.0,R_1HnNgmFUKrHQ2MB
315,scenario4,7,25.326,Talk with your neighbor,1.0,R_1HnNgmFUKrHQ2MB
316,scenario4,8,91.104,Doodle or draw,1.0,R_1HnNgmFUKrHQ2MB
317,scenario5,1,8.715,Get a snack ,1.0,R_1HnNgmFUKrHQ2MB
318,scenario5,2,9.317,Play on my smart phone,1.0,R_1HnNgmFUKrHQ2MB
319,scenario5,3,16.26,Text a friend,1.0,R_1HnNgmFUKrHQ2MB
320,scenario5,4,11.942,Talk to others waiting,1.0,R_1HnNgmFUKrHQ2MB
321,scenario5,5,8.224,Check my email,1.0,R_1HnNgmFUKrHQ2MB
322,scenario5,6,23.801,Read a few pages of a book,1.0,R_1HnNgmFUKrHQ2MB
323,scenario5,7,13.046,Call my mom,1.0,R_1HnNgmFUKrHQ2MB
324,scenario5,8,19.905,Smoke ,0.14285714285714285,R_1HnNgmFUKrHQ2MB
325,scenario6,1,15.945,Look over the material ,1.0,R_1HnNgmFUKrHQ2MB
326,scenario6,2,12.348,Doodle on my notebook,1.0,R_1HnNgmFUKrHQ2MB
327,scenario6,3,10.76,Write a little poem,1.0,R_1HnNgmFUKrHQ2MB
328,scenario6,4,9.445,Read a few pages of my book,1.0,R_1HnNgmFUKrHQ2MB
329,scenario6,5,19.948,Serf the web on my smart phone,1.0,R_1HnNgmFUKrHQ2MB
330,scenario6,6,8.195,Talk to others besides me ,1.0,R_1HnNgmFUKrHQ2MB
331,scenario6,7,9.986,Eat a snack,1.0,R_1HnNgmFUKrHQ2MB
332,scenario6,8,8.491,Plan my evening dinner,1.0,R_1HnNgmFUKrHQ2MB
333,scenario2,1,10.093,get second helpings,1.0,R_1IXdY2vZUXdRO66
334,scenario2,2,8.597,get up to go to the bathroom,1.0,R_1IXdY2vZUXdRO66
335,scenario2,3,11.073,eat as much as I want to,0.8571428571428571,R_1IXdY2vZUXdRO66
336,scenario2,4,14.9,eat only dessert if I want,0.42857142857142855,R_1IXdY2vZUXdRO66
337,scenario2,5,11.303,converse with others at my table,1.0,R_1IXdY2vZUXdRO66
338,scenario2,6,13.166,try different foods i haven't before,1.0,R_1IXdY2vZUXdRO66
339,scenario2,7,10.155,leave as soon as I am done eating,0.8571428571428571,R_1IXdY2vZUXdRO66
340,scenario2,8,8.682,not leave a tip ,0.2857142857142857,R_1IXdY2vZUXdRO66
341,scenario4,1,7.348,ask for a soda,1.0,R_1IXdY2vZUXdRO66
342,scenario4,2,4.758,ask for a water,1.0,R_1IXdY2vZUXdRO66
343,scenario4,3,4.378,ask for alcohol,0.8571428571428571,R_1IXdY2vZUXdRO66
344,scenario4,4,5.326,ask for something to eat,0.8571428571428571,R_1IXdY2vZUXdRO66
345,scenario4,5,9.269,sit in my seat quietly,1.0,R_1IXdY2vZUXdRO66
346,scenario4,6,7.687,converse with the person sitting next to me,0.8571428571428571,R_1IXdY2vZUXdRO66
347,scenario4,7,15.234,ask for napkins,0.8571428571428571,R_1IXdY2vZUXdRO66
348,scenario4,8,7.91,go to sleep,0.8571428571428571,R_1IXdY2vZUXdRO66
349,scenario6,1,5.209,takes notes ,1.0,R_1IXdY2vZUXdRO66
350,scenario6,2,8.206,ask the professor questions,1.0,R_1IXdY2vZUXdRO66
351,scenario6,3,8.345,listening quietly to the professor talk,1.0,R_1IXdY2vZUXdRO66
352,scenario6,4,21.568,talk to the person sitting next to me,0.5714285714285714,R_1IXdY2vZUXdRO66
353,scenario6,5,14.454,work on other work if I find the class boring,0.42857142857142855,R_1IXdY2vZUXdRO66
354,scenario6,6,24.673,ask my neighbor if they want to study together,0.8571428571428571,R_1IXdY2vZUXdRO66
355,scenario6,7,23.677,study for my test,0.8571428571428571,R_1IXdY2vZUXdRO66
356,scenario6,8,4.894,leave if I wanted to,0.2857142857142857,R_1IXdY2vZUXdRO66
357,scenario8,1,7.451,talk to others on the elevator,0.8571428571428571,R_1IXdY2vZUXdRO66
358,scenario8,2,4.754,play on my phone,0.8571428571428571,R_1IXdY2vZUXdRO66
359,scenario8,3,7.987,watch the numbers change as we move,1.0,R_1IXdY2vZUXdRO66
360,scenario8,4,13.916,push buttons for those getting on,0.7142857142857143,R_1IXdY2vZUXdRO66
361,scenario8,5,9.091,hold the door for someone getting on,1.0,R_1IXdY2vZUXdRO66
362,scenario8,6,11.794,stand quietly until its my turn to get off,1.0,R_1IXdY2vZUXdRO66
363,scenario8,7,20.55,push the emergency button if something happens ,1.0,R_1IXdY2vZUXdRO66
364,scenario8,8,4.533,call someone on my phone,0.42857142857142855,R_1IXdY2vZUXdRO66
365,scenario1,1,14.0,Look at historical exhibits.,1.0,R_1JQsNRgY0ZZKmfX
366,scenario1,2,7.552,Use the restroom.,0.8571428571428571,R_1JQsNRgY0ZZKmfX
367,scenario1,3,14.753,Take selfies in the exhibits.,0.5714285714285714,R_1JQsNRgY0ZZKmfX
368,scenario1,4,19.204,Meet some history buffs who are also there.,0.7142857142857143,R_1JQsNRgY0ZZKmfX
369,scenario1,5,8.315,Talk to the security guards.,0.7142857142857143,R_1JQsNRgY0ZZKmfX
370,scenario1,6,15.369,Run through the hallways between exhibits.,0.2857142857142857,R_1JQsNRgY0ZZKmfX
371,scenario1,7,16.599,Argue with my wife over which exhibits are better.,0.7142857142857143,R_1JQsNRgY0ZZKmfX
372,scenario1,8,5.374,Learn about history.,1.0,R_1JQsNRgY0ZZKmfX
373,scenario2,1,8.681,fill my plate with food,0.8571428571428571,R_1JQsNRgY0ZZKmfX
374,scenario2,2,9.547,only get ice cream and desserts,0.42857142857142855,R_1JQsNRgY0ZZKmfX
375,scenario2,3,9.357,make a big mess all over the table,0.5714285714285714,R_1JQsNRgY0ZZKmfX
376,scenario2,4,10.164,take all of the mashed potatoes,0.42857142857142855,R_1JQsNRgY0ZZKmfX
377,scenario2,5,9.884,complain to the manager about the food,0.7142857142857143,R_1JQsNRgY0ZZKmfX
378,scenario2,6,8.638,compliment the manager about the service,0.8571428571428571,R_1JQsNRgY0ZZKmfX
379,scenario2,7,4.911,ask for a refund,0.8571428571428571,R_1JQsNRgY0ZZKmfX
380,scenario2,8,10.292,spill food all over the floor,0.5714285714285714,R_1JQsNRgY0ZZKmfX
381,scenario3,1,6.176,Pull out a book from the shelf,1.0,R_1JQsNRgY0ZZKmfX
382,scenario3,2,9.847,Ask the librarian for help,1.0,R_1JQsNRgY0ZZKmfX
383,scenario3,3,9.826,Start a conversation with another person,0.8571428571428571,R_1JQsNRgY0ZZKmfX
384,scenario3,4,8.749,Use the library computer to locate a book,0.8571428571428571,R_1JQsNRgY0ZZKmfX
385,scenario3,5,10.893,Browse the recent additions to library collection,0.8571428571428571,R_1JQsNRgY0ZZKmfX
386,scenario3,6,14.808,Look at the covers of various books,1.0,R_1JQsNRgY0ZZKmfX
387,scenario3,7,7.612,Throw books onto the floor,0.2857142857142857,R_1JQsNRgY0ZZKmfX
388,scenario3,8,7.946,Use the library's bathroom,0.7142857142857143,R_1JQsNRgY0ZZKmfX
389,scenario5,1,5.8,check my email,0.8571428571428571,R_1JQsNRgY0ZZKmfX
390,scenario5,2,8.249,say a prayer for good luck,0.5714285714285714,R_1JQsNRgY0ZZKmfX
391,scenario5,3,13.075,study the meeting agenda to prepare,1.0,R_1JQsNRgY0ZZKmfX
392,scenario5,4,5.876,text my wife,0.7142857142857143,R_1JQsNRgY0ZZKmfX
393,scenario5,5,12.157,check how the stock market is doing today,0.7142857142857143,R_1JQsNRgY0ZZKmfX
394,scenario5,6,6.391,listen to music,0.7142857142857143,R_1JQsNRgY0ZZKmfX
395,scenario5,7,4.665,check the news,0.8571428571428571,R_1JQsNRgY0ZZKmfX
396,scenario5,8,4.133,pick up a coffee,0.5714285714285714,R_1JQsNRgY0ZZKmfX
397,scenario1,1,7.987,Worry about my backpack,0.42857142857142855,R_1LO4n3To983qGbQ
398,scenario1,2,8.143,spend less time there,0.42857142857142855,R_1LO4n3To983qGbQ
399,scenario1,3,15.721,forget where you left your bag,0.8571428571428571,R_1LO4n3To983qGbQ
400,scenario1,4,18.903,not worry about losing your bag since its checked in,0.8571428571428571,R_1LO4n3To983qGbQ
401,scenario1,5,10.114,spend longer than you planned,0.8571428571428571,R_1LO4n3To983qGbQ
402,scenario1,6,7.14,enjoy yourself more,0.8571428571428571,R_1LO4n3To983qGbQ
403,scenario1,7,12.937,get distracted ,0.8571428571428571,R_1LO4n3To983qGbQ
404,scenario1,8,11.686,eat something,0.8571428571428571,R_1LO4n3To983qGbQ
405,scenario2,1,21.602,Overeat and waste food.,0.5714285714285714,R_1LO4n3To983qGbQ
406,scenario2,2,14.926,Spend a lot more time there than usual.,0.8571428571428571,R_1LO4n3To983qGbQ
407,scenario2,3,9.055,Use the restroom ,0.8571428571428571,R_1LO4n3To983qGbQ
408,scenario2,4,13.954,Not eat enough to justify the price,0.8571428571428571,R_1LO4n3To983qGbQ
409,scenario2,5,9.311,Try new foods,1.0,R_1LO4n3To983qGbQ
410,scenario2,6,8.646,Drink a lot,0.8571428571428571,R_1LO4n3To983qGbQ
411,scenario2,7,18.672,Feel confined,0.42857142857142855,R_1LO4n3To983qGbQ
412,scenario2,8,11.81,lose track of time,1.0,R_1LO4n3To983qGbQ
413,scenario6,1,9.68,become overwhelmed ,0.8571428571428571,R_1LO4n3To983qGbQ
414,scenario6,2,9.899,get bored quickly,0.8571428571428571,R_1LO4n3To983qGbQ
415,scenario6,3,7.447,take a lot of notes,1.0,R_1LO4n3To983qGbQ
416,scenario6,4,7.214,talk to someone nearby,0.42857142857142855,R_1LO4n3To983qGbQ
417,scenario6,5,7.02,ask questions,1.0,R_1LO4n3To983qGbQ
418,scenario6,6,5.779,be confused,1.0,R_1LO4n3To983qGbQ
419,scenario6,7,5.826,read a textbook,1.0,R_1LO4n3To983qGbQ
420,scenario6,8,11.933,fall asleep,0.2857142857142857,R_1LO4n3To983qGbQ
421,scenario7,1,10.364,work on project,1.0,R_1LO4n3To983qGbQ
422,scenario7,2,8.503,lose track of time,1.0,R_1LO4n3To983qGbQ
423,scenario7,3,8.355,use the restroom longer than usual,0.42857142857142855,R_1LO4n3To983qGbQ
424,scenario7,4,8.077,stare at the wall,0.42857142857142855,R_1LO4n3To983qGbQ
425,scenario7,5,9.903,look in other peoples areas,0.2857142857142857,R_1LO4n3To983qGbQ
426,scenario7,6,25.433,steal things,0.14285714285714285,R_1LO4n3To983qGbQ
427,scenario7,7,5.096,read,0.8571428571428571,R_1LO4n3To983qGbQ
428,scenario7,8,8.703,stop working,0.42857142857142855,R_1LO4n3To983qGbQ
429,scenario1,1,23.447,take my coat to the coat check and go see an exhibit,1.0,R_1MXmDtVDFsdHn2i
430,scenario1,2,19.781,walk around and find an exhibit that interests me,1.0,R_1MXmDtVDFsdHn2i
431,scenario1,3,11.801,take photo of an interesting exhibit,1.0,R_1MXmDtVDFsdHn2i
432,scenario1,4,13.074,film something interesting that I see,1.0,R_1MXmDtVDFsdHn2i
433,scenario1,5,16.631,Find out new information about something that interests me,1.0,R_1MXmDtVDFsdHn2i
434,scenario1,6,17.492,take photos of myself at the museum,1.0,R_1MXmDtVDFsdHn2i
435,scenario1,7,12.125,visit a museum gift store,1.0,R_1MXmDtVDFsdHn2i
436,scenario1,8,16.157,take notes about a new and interesting topic,1.0,R_1MXmDtVDFsdHn2i
437,scenario2,1,9.142,enjoy my favorite dish,1.0,R_1MXmDtVDFsdHn2i
438,scenario2,2,15.993,"talk to someone, either my companion or new people",1.0,R_1MXmDtVDFsdHn2i
439,scenario2,3,6.957,try out a new dish,1.0,R_1MXmDtVDFsdHn2i
440,scenario2,4,22.695,discover how something is made by asking a waiter,1.0,R_1MXmDtVDFsdHn2i
441,scenario2,5,8.892,relax and sip some wine,1.0,R_1MXmDtVDFsdHn2i
442,scenario2,6,16.692,take photos of my meal and upload it on social media,1.0,R_1MXmDtVDFsdHn2i
443,scenario2,7,12.15,find myself a new date and exchange numbers,1.0,R_1MXmDtVDFsdHn2i
444,scenario2,8,8.878,talk to the owner or wait staff,1.0,R_1MXmDtVDFsdHn2i
445,scenario6,1,5.956,take detailed notes,1.0,R_1MXmDtVDFsdHn2i
446,scenario6,2,10.617,ask questions pertaining to the lecture,1.0,R_1MXmDtVDFsdHn2i
447,scenario6,3,12.93,exchange notes with fellow students ,1.0,R_1MXmDtVDFsdHn2i
448,scenario6,4,8.66,video this lecture,1.0,R_1MXmDtVDFsdHn2i
449,scenario6,5,12.119,record this lecture so that I can listen to it later,1.0,R_1MXmDtVDFsdHn2i
450,scenario6,6,10.999,ask questions that I do not understand,1.0,R_1MXmDtVDFsdHn2i
451,scenario6,7,16.896,Listen attentively ,1.0,R_1MXmDtVDFsdHn2i
452,scenario6,8,5.402,Daydream because I find this lecture boring,0.14285714285714285,R_1MXmDtVDFsdHn2i
453,scenario7,1,8.45,Listen to my favorite music as I work,1.0,R_1MXmDtVDFsdHn2i
454,scenario7,2,9.321,Exchange text messages with my partner,1.0,R_1MXmDtVDFsdHn2i
455,scenario7,3,8.801,Watch a movie on my phone,1.0,R_1MXmDtVDFsdHn2i
456,scenario7,4,5.045,eat a snack,1.0,R_1MXmDtVDFsdHn2i
457,scenario7,5,12.474,have a phone conversation with my friend,1.0,R_1MXmDtVDFsdHn2i
458,scenario7,6,7.018,browse some social media,1.0,R_1MXmDtVDFsdHn2i
459,scenario7,7,9.255,play games on my phone,1.0,R_1MXmDtVDFsdHn2i
460,scenario7,8,11.397,catch up on tomorrow's work to get a head start,1.0,R_1MXmDtVDFsdHn2i
461,scenario2,1,37.014,I would choose some fresh veggies at the salad bar.,1.0,R_1dgdv0sPjSm168B
462,scenario2,2,14.446,I'd put those salad makings on my plate.,1.0,R_1dgdv0sPjSm168B
463,scenario2,3,28.101,I would pick up a freshly baked dinner roll and a pat of butter.,1.0,R_1dgdv0sPjSm168B
464,scenario2,4,15.22,I would return to my table.,1.0,R_1dgdv0sPjSm168B
465,scenario2,5,16.03,I would put down my plate and walk to the bar.,1.0,R_1dgdv0sPjSm168B
466,scenario2,6,10.352,I would ask for a glass of red wine.,1.0,R_1dgdv0sPjSm168B
467,scenario2,7,11.295,I would return to the table.,1.0,R_1dgdv0sPjSm168B
468,scenario2,8,15.428,I would butter my roll.,1.0,R_1dgdv0sPjSm168B
469,scenario3,1,11.141,I would immediately walk to the new books / non-fiction section.,1.0,R_1dgdv0sPjSm168B
470,scenario3,2,18.948,Then I would check out.,1.0,R_1dgdv0sPjSm168B
471,scenario3,3,21.559,Stop at the ladies room on my way out the back door exit.,1.0,R_1dgdv0sPjSm168B
472,scenario3,4,10.471,Wave good-bye to my favorite librarian.,1.0,R_1dgdv0sPjSm168B
473,scenario3,5,31.094,Pull my car out of the parking space.,1.0,R_1dgdv0sPjSm168B
474,scenario6,1,20.594,I would move toward the front of the classroom so I could hear better.,1.0,R_1dgdv0sPjSm168B
475,scenario6,2,17.046,I would open up my laptop.,1.0,R_1dgdv0sPjSm168B
476,scenario6,3,29.102,I would begin taking notes as the prof discussed the day's lecture.,1.0,R_1dgdv0sPjSm168B
477,scenario6,4,42.263,"I would sit quietly, taking notes, until the hour was over.",1.0,R_1dgdv0sPjSm168B
478,scenario6,5,16.032,I would gather up my things and exit the classroom.,1.0,R_1dgdv0sPjSm168B
479,scenario7,1,27.54,I would lock all the doors of the office.,1.0,R_1dgdv0sPjSm168B
480,scenario7,2,14.461,I would make a cup of coffee.,1.0,R_1dgdv0sPjSm168B
481,scenario7,3,20.088,I would gather any material I needed and carry them back to my desk.,1.0,R_1dgdv0sPjSm168B
482,scenario7,4,17.692,I would pull the chair out and sit down. ,1.0,R_1dgdv0sPjSm168B
483,scenario7,5,32.213,"I would pull the center drawer open and remove a pencil, sharpener, and pen. ",1.0,R_1dgdv0sPjSm168B
484,scenario7,6,24.442,I would open a side drawer and pull out some paper.,1.0,R_1dgdv0sPjSm168B
485,scenario7,7,23.434,I would stack the paper in the printer.,1.0,R_1dgdv0sPjSm168B
486,scenario7,8,9.32,I would fire up the computer.,1.0,R_1dgdv0sPjSm168B
487,scenario2,1,7.718,Get dessert,1.0,R_1f1p3pxdhdTO5Eo
488,scenario2,2,7.371,Go to the buffet line more than once,0.7142857142857143,R_1f1p3pxdhdTO5Eo
489,scenario2,3,11.059,Tip the person who buses the table,0.8571428571428571,R_1f1p3pxdhdTO5Eo
490,scenario2,4,8.377,Get drinks,1.0,R_1f1p3pxdhdTO5Eo
491,scenario2,5,5.601,eat bread,1.0,R_1f1p3pxdhdTO5Eo
492,scenario2,6,4.408,use the restroom,1.0,R_1f1p3pxdhdTO5Eo
493,scenario2,7,10.773,try a variety of foods,1.0,R_1f1p3pxdhdTO5Eo
494,scenario2,8,7.981,not eat something if it is not good,0.8571428571428571,R_1f1p3pxdhdTO5Eo
495,scenario4,1,7.011,ask for what you want to drink,1.0,R_1f1p3pxdhdTO5Eo
496,scenario4,2,9.522,inquire about alcohol options,1.0,R_1f1p3pxdhdTO5Eo
497,scenario4,3,8.78,put your tray down to hold the drink,1.0,R_1f1p3pxdhdTO5Eo
498,scenario4,4,3.584,read a book,1.0,R_1f1p3pxdhdTO5Eo
499,scenario4,5,4.781,chat with a neighbor,1.0,R_1f1p3pxdhdTO5Eo
500,scenario4,6,6.66,ask if they have peanuts or pretzels,1.0,R_1f1p3pxdhdTO5Eo
501,scenario4,7,4.376,do some work,1.0,R_1f1p3pxdhdTO5Eo
502,scenario4,8,2.908,walk the aisles to stretch your legs,0.8571428571428571,R_1f1p3pxdhdTO5Eo
503,scenario6,1,6.758,pay attention to the professor,1.0,R_1f1p3pxdhdTO5Eo
504,scenario6,2,2.518,take notes,1.0,R_1f1p3pxdhdTO5Eo
505,scenario6,3,4.318,browse the internet,0.8571428571428571,R_1f1p3pxdhdTO5Eo
506,scenario6,4,4.747,observe your classmates,0.8571428571428571,R_1f1p3pxdhdTO5Eo
507,scenario6,5,3.839,stare out the window,0.8571428571428571,R_1f1p3pxdhdTO5Eo
508,scenario6,6,6.76,think about your to-do list,1.0,R_1f1p3pxdhdTO5Eo
509,scenario6,7,5.732,do homework for another class,0.42857142857142855,R_1f1p3pxdhdTO5Eo
510,scenario6,8,3.578,watch the clock,1.0,R_1f1p3pxdhdTO5Eo
511,scenario8,1,3.777,stand silently,1.0,R_1f1p3pxdhdTO5Eo
512,scenario8,2,8.215,make eye contact and smile at another passenger,1.0,R_1f1p3pxdhdTO5Eo
513,scenario8,3,4.878,make small talk,0.8571428571428571,R_1f1p3pxdhdTO5Eo
514,scenario8,4,8.911,look at your phone,1.0,R_1f1p3pxdhdTO5Eo
515,scenario8,5,7.304,look out the window (if possible),1.0,R_1f1p3pxdhdTO5Eo
516,scenario8,6,15.758,squeeze against the wall to make room for others,1.0,R_1f1p3pxdhdTO5Eo
517,scenario8,7,18.98,ask new passengers what floor they need if you're standing by the control panel,1.0,R_1f1p3pxdhdTO5Eo
518,scenario8,8,4.237,rudely make a phone call,0.42857142857142855,R_1f1p3pxdhdTO5Eo
519,scenario1,1,4.031,Look at paintings.,1.0,R_1fkhiLIX6aOEIPh
520,scenario1,2,4.534,Look at sculptures.,1.0,R_1fkhiLIX6aOEIPh
521,scenario1,3,4.153,Look at art installations.,1.0,R_1fkhiLIX6aOEIPh
522,scenario1,4,5.896,Talk to museum patrons.,1.0,R_1fkhiLIX6aOEIPh
523,scenario1,5,4.287,Talk to museum curators.,1.0,R_1fkhiLIX6aOEIPh
524,scenario1,6,4.098,Watch other people.,0.8571428571428571,R_1fkhiLIX6aOEIPh
525,scenario1,7,6.534,Look at exhibits.,1.0,R_1fkhiLIX6aOEIPh
526,scenario1,8,3.943,Go to the bathroom.,1.0,R_1fkhiLIX6aOEIPh
527,scenario2,1,7.096,I could fill my plate with salad.,1.0,R_1fkhiLIX6aOEIPh
528,scenario2,2,6.116,I could fill my plate with hot food.,1.0,R_1fkhiLIX6aOEIPh
529,scenario2,3,17.403,I could choose a dessert to eat.,1.0,R_1fkhiLIX6aOEIPh
530,scenario2,4,8.429,I could eat at my chosen dining table.,1.0,R_1fkhiLIX6aOEIPh
531,scenario2,5,7.526,I could quietly talk with my dining companions.,1.0,R_1fkhiLIX6aOEIPh
532,scenario2,6,3.811,I could go to the restroom.,1.0,R_1fkhiLIX6aOEIPh
533,scenario2,7,5.438,I could request a refill on my drink.,1.0,R_1fkhiLIX6aOEIPh
534,scenario2,8,10.896,I could talk to a server.,1.0,R_1fkhiLIX6aOEIPh
535,scenario3,1,7.899,"If I were in school, I could study for an upcoming test.",1.0,R_1fkhiLIX6aOEIPh
536,scenario3,2,18.064,I could check my email on a library computer.,1.0,R_1fkhiLIX6aOEIPh
537,scenario3,3,5.828,I could browse the DVD lending library.,1.0,R_1fkhiLIX6aOEIPh
538,scenario3,4,13.425,I could talk to the librarian.,1.0,R_1fkhiLIX6aOEIPh
539,scenario3,5,14.926,I could sit quietly and look at apps on my Smartphone.,1.0,R_1fkhiLIX6aOEIPh
540,scenario3,6,4.097,I could read a newspaper.,1.0,R_1fkhiLIX6aOEIPh
541,scenario3,7,17.781,I could read a magazine.,1.0,R_1fkhiLIX6aOEIPh
542,scenario3,8,27.268,I could engage in people-watching.,1.0,R_1fkhiLIX6aOEIPh
543,scenario6,1,6.644,Listen to the professor.,1.0,R_1fkhiLIX6aOEIPh
544,scenario6,2,3.134,Talk to friends.,0.5714285714285714,R_1fkhiLIX6aOEIPh
545,scenario6,3,3.313,Take notes.,1.0,R_1fkhiLIX6aOEIPh
546,scenario6,4,5.227,Browse Internet on my laptop.,0.5714285714285714,R_1fkhiLIX6aOEIPh
547,scenario6,5,4.434,Use apps on my Smartphone.,0.5714285714285714,R_1fkhiLIX6aOEIPh
548,scenario6,6,7.008,Read my textbook.,1.0,R_1fkhiLIX6aOEIPh
549,scenario6,7,4.966,Watch other students.,0.42857142857142855,R_1fkhiLIX6aOEIPh
550,scenario6,8,58.809,Stare at the walls.,0.42857142857142855,R_1fkhiLIX6aOEIPh
551,scenario1,1,23.79,I could take pictures of various items on display at the museum with my phone.,1.0,R_1gLQ25ALBFem7jJ
552,scenario1,2,63.221,I could wonder why I had to leave my backpack at the coat check and ponder if something bad has happened at the museum in which they had to enact this policy.,1.0,R_1gLQ25ALBFem7jJ
553,scenario1,3,26.673,I could wonder if everything would still be in backpack and if I actually had to leave it if I insisted to take it in instead.,0.42857142857142855,R_1gLQ25ALBFem7jJ
554,scenario1,4,47.435,I could ask the guides more about some of the exhibits in the museum and thier history relating to the items.,1.0,R_1gLQ25ALBFem7jJ
555,scenario1,5,62.384,I could inquire about how to get a job in the museum from other workers there.,0.8571428571428571,R_1gLQ25ALBFem7jJ
556,scenario1,6,29.601,I could try and make friends with other visitors who look like they have similar interests.,1.0,R_1gLQ25ALBFem7jJ
557,scenario1,7,45.209,I could learn as much as I could about the history of the museum itself.,1.0,R_1gLQ25ALBFem7jJ
558,scenario1,8,66.848,I could audio record the presentations from the guides to help me remember what I learned.,1.0,R_1gLQ25ALBFem7jJ
559,scenario3,1,30.88,I would use my phone to check highly rated books that I could find in the library to read.,1.0,R_1gLQ25ALBFem7jJ
560,scenario3,2,35.734,I could just pick a book at random and start reading it to see if it catches my interest.,0.8571428571428571,R_1gLQ25ALBFem7jJ
561,scenario3,3,36.982,I could select multiple books and sit down at a nearby table and single out which one I would like to read.,1.0,R_1gLQ25ALBFem7jJ
562,scenario3,4,74.02,I could ask someone nearby if they could recommend any new good books that I should read.,1.0,R_1gLQ25ALBFem7jJ
563,scenario3,5,75.588,I could try find out if the library has any information on a book club that included any books currently in the library so I would have people I could talk with after reading a book from there.,1.0,R_1gLQ25ALBFem7jJ
564,scenario3,6,67.261,I could ask a librarian if they have audio books as well as regular books.,1.0,R_1gLQ25ALBFem7jJ
565,scenario3,7,97.058,I could see if the library had a volunteer program in which I could help others who may have questions about books that I had knowledge of.,1.0,R_1gLQ25ALBFem7jJ
566,scenario3,8,33.175,I could inquire if the library computers had any programs or subscriptions that I would not otherwise be able to access and make use of them.,1.0,R_1gLQ25ALBFem7jJ
567,scenario4,1,27.272,I could request a specific drink or food from the attendant.,1.0,R_1gLQ25ALBFem7jJ
568,scenario4,2,25.532,I could ask the flight attendant how she became a flight attendant and how I could become one.,1.0,R_1gLQ25ALBFem7jJ
